"track_name","artist_id","duration","release_date","popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","genre__TIKTOK","genre_TIKTOK DANCE","genre_TIKTOK OPM","genre_TIKTOK PHILIPPINES"
"the remedy for a broken heart (why am I so in love)","15UsOTVnJzReFVN1VCnxy4",160184,"2018-03-16",0.82,0.699,0.304,1,0.561273019846236,1,0.0993,0.786072405408937,0.000993,0.137,0.271,0.407407407407407,1,0,0,0
"Poblado","6VOoiigTiLVgsMQPP1JOdC",201596,"2020-12-11",0.87,0.894,0.709,3,0.694081888074379,0,0.118,0.00921250931518447,0,0.101,0.462,0.240740740740741,1,0,0,0
"EL MAKINON","790FomKkXshlbRYZFtlgla",209160,"2021-03-26",0.91,0.635,0.706,5,0.846200607902736,0,0.125,0.258317065922495,0,0.108,0.443,0.216049382716049,1,0,0,0
"Trakatá","5UN0rzL594mWY2RbOtZqIN",178064,"2021-03-11",0.71,0.906,0.626,5,0.763633112819596,1,0.254,0.128144142798688,6.56e-06,0.0546,0.561,0.240740740740741,1,0,0,0
"Sal y Perrea","77ziqFxp5gaInVrF2lj4ht",216510,"2021-04-15",0.86,0.786,0.899,10,0.943071696763812,1,0.127,0.193735150574249,0.000189,0.299,0.813,0.222222222222222,1,0,0,0
"512","0Q8NcsJwoCbZOHHW63su5S",193636,"2021-02-05",0.87,0.818,0.673,4,0.691793313069909,0,0.148,0.351153569235597,0,0.172,0.695,0.209876543209877,1,0,0,0
"Ram Pam Pam","1GDbiv3spRmZ1XdM1jQbT7",200785,"2021-04-20",0.84,0.908,0.813,5,0.863186125514035,0,0.0777,0.307762594860995,0,0.278,0.924,0.265432098765432,1,0,0,0
"Subete","1jSjfSgDjedJdi5MoyRu78",224432,"2018-09-06",0.65,0.89,0.862,10,0.88582156266762,0,0.151,0.603426676064681,1.51e-05,0.0828,0.741,0.382716049382716,1,0,0,0
"Fiel","0n6sKrG0xKAf8xmdqeNGke",261665,"2021-02-04",0.95,0.849,0.701,6,0.803897729304488,0,0.06,0.410690022447261,0,0.112,0.505,0.271604938271605,1,0,0,0
"#BrooklynBloodPop!","08ZqXO40nMrhBoGma4kls2",145610,"2020-07-27",0.82,0.691,0.814,1,0.826032540675845,0,0.117,0.0165385203375011,0,0.366,0.509,0.481481481481481,1,0,0,0
"L-Gante Rkt","1Z7q2glJYLsPpPoPIgBjdE",182052,"2020-10-06",0.62,0.832,0.652,7,0.784480600750939,1,0.354,0.362253585936077,0,0.492,0.559,0.753086419753086,1,0,0,0
"El Taxi","0TnOYISbd1XYRBk9myaseg",249800,"2015-07-17",0.63,0.869,0.691,7,0.715751832647953,1,0.192,0.121080495807473,0,0.102,0.875,0.253086419753086,1,0,0,0
"Pareja Del Año","07YUOmWljBTXwIseAUd9TW",195053,"2021-04-16",0.94,0.715,0.622,4,0.779045235115323,0,0.046,0.164471470182076,0,0.0948,0.808,0.160493827160494,1,0,0,0
"Prende la Compu y Pone la Música Famosa por Su Bum Bum","4rz7MkjBmFsmsnhKqHC2Xw",125655,"2021-04-23",0.54,0.836,0.739,2,0.750831396388343,1,0.0773,0.0301612681062716,0,0.3,0.83,0.172839506172839,1,0,0,0
"Watermelon Sugar X Seaside","0RGDVI8BLlpav7sViik5MU",111977,"2021-05-13",0.61,0.471,0.716,0,0.575075987841945,1,0.12,0.323908073698056,1.11e-05,0.174,0.922,0.450617283950617,1,0,0,0
"Parari Tecno","1r0zK0jKdLzSbARK0hKZHz",144514,"2021-03-15",0.54,0.902,0.482,4,0.513391739674593,0,0.298,0.021785800959546,0.00117,0.728,0.657,0.438271604938272,1,0,0,0
"Touch It","1YfEcTuGvBQ8xSD1f53UnK",214960,"2006-01-01",0.67,0.658,0.551,1,0.724763096728053,1,0.37,0.00432850196697341,0.000108,0.197,0.442,0.518518518518518,1,0,0,0
"Mírame - Remix","5hdhHgpxyniooUiQVaPxQ0",377580,"2020-07-24",0.63,0.739,0.832,1,0.845485428213839,1,0.151,0.120071403380157,1.35e-05,0.245,0.776,0.753086419753086,1,0,0,0
"2/Catorce","1mcTU81TzQhprhouKaTkpq",212031,"2021-02-14",0.89,0.54,0.455,3,0.747362774897193,1,0.224,0.681126792968039,1.08e-05,0.12,0.432,0.185185185185185,1,0,0,0
"Am","5hdhHgpxyniooUiQVaPxQ0",182496,"2021-01-28",0.93,0.83,0.517,6,0.732057929554801,0,0.333,0.40261728302873,8.95e-05,0.0916,0.616,0.728395061728395,1,0,0,0
"Toy Buenisimo","3xYsfnJWFJG6Fmf3vWgK23",135288,"2021-04-22",0.61,0.848,0.682,6,0.728839620954765,0,0.116,0.0250148967269583,0.0761,0.0501,0.89,0.345679012345679,1,0,0,0
"Sigue Bailandome","3rqKgkODmiyDdimpz5D3y1",352441,"2018-10-19",0.74,0.799,0.69,7,0.702163418558913,1,0.1,0.284553469032719,0.001,0.143,0.682,0.320987654320988,1,0,0,0
"Chivirika","3CLzGEm4DCOh5ouaMm6mZs",212312,"2021-03-12",0.73,0.864,0.736,1,0.786447344895405,1,0.25,0.454080996821863,3.28e-05,0.215,0.681,0.271604938271605,1,0,0,0
"Las Nenas (feat. La Duraca)","1GDbiv3spRmZ1XdM1jQbT7",224739,"2021-03-04",0.81,0.775,0.847,8,0.796924727337744,0,0.351,0.144289621635749,0,0.107,0.806,0.314814814814815,1,0,0,0
"Comerte Toda","58UPAlQ4MRWEDLhfdP4VcN",199160,"2013-12-13",0.63,0.899,0.926,9,0.921830860003576,0,0.129,0.181626041446453,2.79e-05,0.0555,0.906,0.290123456790123,1,0,0,0
"Promiscuous Motive","3Tk1foMYTxY3UrltXs9tIY",517146,"2021-04-18",0.65,0.789,0.796,10,0.56956910423744,0,0.04,0.031977634475441,0.003,0.261,0.714,0.37037037037037,1,0,0,0
"Alo Michael - rico rico rico rico","3SB8QuuxVULg4nFHoWJ5vj",186460,"2020-05-30",0.39,0.853,0.667,9,0.594743429286608,1,0.0823,0.267398897768342,0.000382,0.082,0.919,0.382716049382716,1,0,0,0
"Ay Rico Rico Rico - Tik Tok Mix","0RbCj3vtgrCSUPhLVtPkFk",72055,"2021-02-11",0.51,0.654,0.867,2,0.789343822635437,1,0.15,0.168507839891341,0.00467,0.064,0.861,0.382716049382716,1,0,0,0
"Intenso boom boom ( Acompanha o Grave )","1cNPXWhKfjI0fT5EMCnamR",120061,"2019-04-12",0.66,0.864,0.939,6,0.921365993205793,0,0.185,0.314826241852209,0.71,0.169,0.373,0.154320987654321,1,0,0,0
"The Less I Know the Sexy Back","6TiaugJU8uPpPYSXitPZs4",223216,"2020-02-05",0.2,0.706,0.523,9,0.621062041838012,1,0.0288,0.150344176199647,0.275,0.43,0.716,0.388888888888889,1,0,0,0
"Axel F - Radio Edit","4J3wzDMI97AlGimdiVcaLb",169440,"2005-01-01",0.47,0.862,0.905,2,0.843447166100483,1,0.0412,0.272444359904923,0.734,0.0627,0.76,0.518518518518518,1,0,0,0
"Ajena (with Myke Towers, Dylan Fuentes)","4JreHVYyb6GqE2BU03Kx96",162901,"2019-04-16",0.74,0.701,0.604,0,0.769068478455212,0,0.445,0.27345345233224,1.41e-06,0.104,0.718,0.876543209876543,1,0,0,0
"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix","3E6xrwgnVfYCrCs0ePERDz",366613,"2020-01-24",0.81,0.833,0.858,9,0.84409082782049,1,0.0794,0.07022223747073,0,0.239,0.675,0.234567901234568,1,0,0,0
"Reloj","1mcTU81TzQhprhouKaTkpq",231594,"2020-10-22",0.84,0.823,0.537,8,0.867119613802968,1,0.209,0.177589671737188,3.98e-06,0.123,0.615,0.753086419753086,1,0,0,0
"Coolant","329e4yvIujISKGKz1BZZbO",211436,"2018-08-10",0.67,0.827,0.85,8,0.788557124977651,1,0.14,0.193735150574249,0,0.043,0.961,0.703703703703704,1,0,0,0
"PROBLEMA","4VMYDCV2IEDYJArk749S6m",184506,"2021-02-26",0.84,0.773,0.8,10,0.848131593062757,0,0.0987,0.0618467703240045,0.00403,0.0327,0.842,0.222222222222222,1,0,0,0
"911","77ziqFxp5gaInVrF2lj4ht",215891,"2021-02-05",0.88,0.795,0.655,7,0.825067048095834,1,0.0422,0.0766804290055546,1.76e-06,0.296,0.744,0.240740740740741,1,0,0,0
"<U+30CB><U+30C3><U+30DD><U+30F3><U+7B11><U+9854><U+767E><U+666F>","5YWCISv1Tkhx9fUlp10w46",234573,"2012-09-05",0.67,0.492,0.969,11,0.798676917575541,0,0.137,0.00308731828137432,0.132,0.378,0.676,0.654320987654321,1,0,0,0
"Ponle","1fctva4kpRbg2k3v7kwRuS",164764,"2018-09-06",0.72,0.857,0.772,10,0.79209726443769,0,0.195,0.189698780864984,0.00181,0.0851,0.589,0.246913580246914,1,0,0,0
"Lento","2QWIScpFDNxmS6ZEMIUvgm",239226,"2003-11-18",0.72,0.762,0.745,5,0.69594135526551,1,0.0442,0.203826074847413,3.05e-05,0.042,0.804,0.555555555555556,1,0,0,0
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","14zUHaJZo1mnYtn6IBRaRP",258600,"2019-09-06",0.74,0.743,0.709,3,0.821240836760236,0,0.0879,0.0454994730014798,5.18e-06,0.0809,0.831,0.716049382716049,1,0,0,0
"Travesuras","2oT7xd9iTO2ejLsNGIMa5f",204180,"2020-11-05",0.72,0.756,0.83,1,0.772394064008582,1,0.0842,0.183644226301086,0.000384,0.227,0.422,0.753086419753086,1,0,0,0
"EL Diablo","5SKKmrCayBdpFX1A7l42Cw",164781,"2020-01-25",0.38,0.747,0.73,0,0.799606651171107,1,0.278,0.0525631199926942,0.00889,0.693,0.825,0.654320987654321,1,0,0,0
"Como a Rata (feat. El Chusco)","51nD3wLfAStpVcwdwchHu5",162269,"2017-01-06",0.54,0.885,0.564,1,0.803826211335598,1,0.302,0.149335083772331,3.23e-05,0.121,0.844,0.253086419753086,1,0,0,0
"El Peludo","5RJRvrfhJHpeiTRbIg1wAx",214936,"2019-07-05",0.5,0.724,0.679,8,0.798748435544431,0,0.284,0.175571486882555,2.36e-06,0.952,0.905,0.740740740740741,1,0,0,0
"Si Se Da - Remix","7iK8PXO48WeuP03g8YR51W",332240,"2019-08-02",0.77,0.817,0.672,11,0.760808153048454,0,0.299,0.444999164976016,0,0.13,0.774,0.246913580246914,1,0,0,0
"16 Shots","2ExGrw6XpbtUAJHTLtUXUD",224727,"2017-05-22",0.72,0.684,0.79,3,0.787305560522081,0,0.0735,0.0273358093097858,0.000371,0.0854,0.549,0.253086419753086,1,0,0,0
"Tamo Loco To","0zZJhc1T0zBurhnBwQ2fcu",96954,"2020-01-22",0.58,0.855,0.769,10,0.684033613445378,0,0.0804,0.0377294613111441,0.000519,0.039,0.641,0.345679012345679,1,0,0,0
"Hay Que Bueno","2KsIqWw1S0S8L8f86GwEMb",160679,"2019-12-26",0.64,0.901,0.808,11,0.845878777042732,1,0.0855,0.246207956794699,0.00829,0.46,0.898,0.432098765432099,1,0,0,0
"Tokyo","1iBxtU5394iPOzmot1FDUD",174117,"2018-05-07",0.64,0.743,0.879,5,0.86433041301627,0,0.0339,0.0731486055099474,0.00141,0.081,0.636,0.296296296296296,1,0,0,0
"Needed Me TikTok - Remix","1dXyyDButMVteLKOOVqz6Z",157113,"2021-02-04",0.26,0.464,0.76,7,0.736205971750402,1,0.259,0.00663932362552782,5.32e-05,0.376,0.705,0.790123456790123,1,0,0,0
"Wacha Al Piso (Remix)","73SpjqbRsmNwFhRvNUd2r9",171650,"2021-02-12",0.54,0.862,0.735,0,0.724047917039156,0,0.0581,0.13016232765332,0,0.0521,0.278,0.283950617283951,1,0,0,0
"Dracukeo","0VZrPa7mWAYXH4CwmYk8Km",156110,"2018-08-20",0.66,0.866,0.603,1,0.744359020203826,1,0.193,0.32289898127074,0,0.0716,0.315,0.469135802469136,1,0,0,0
"El Moñoñon","7j5gf4JFOHayawUxDPGUG4",260675,"1995-07-20",0.43,0.705,0.617,10,0.570963704630788,0,0.397,0.0930277263280792,0,0.13,0.917,0.154320987654321,1,0,0,0
"YRN - Remix","1ROS8X4pkNhl5ctWaPEeSM",268355,"2021-01-22",0.66,0.808,0.782,7,0.657357411049526,0,0.197,0.0243085320278368,0.00156,0.123,0.634,0.444444444444444,1,0,0,0
"Ropa Cara","28gNT5KBp7IjEOQoevXf9N",163320,"2021-01-18",0.78,0.813,0.526,4,0.790309315215448,0,0.125,0.105944109397728,0.000661,0.11,0.608,0.716049382716049,1,0,0,0
"Va Va Vroom Vroom - Remix","1dXyyDButMVteLKOOVqz6Z",97206,"2021-01-08",0.62,0.868,0.329,2,0.655176112998391,1,0.214,0.236117032521535,0.016,0.336,0.928,0.302469135802469,1,0,0,0
"Bandido","7iK8PXO48WeuP03g8YR51W",232853,"2020-12-10",0.91,0.713,0.617,8,0.795673162882174,1,0.0887,0.123098680662106,0,0.0962,0.682,0.703703703703704,1,0,0,0
"Pum Chulita Sexy (Una Loca en el Tubo)","4rz7MkjBmFsmsnhKqHC2Xw",152257,"2021-01-12",0.53,0.773,0.898,10,0.799821205077776,1,0.0507,0.175571486882555,0.154,0.0516,0.79,0.160493827160494,1,0,0,0
"Perreo Pesau'","1mcTU81TzQhprhouKaTkpq",260547,"2020-11-13",0.75,0.732,0.679,3,0.851779009476131,0,0.135,0.196762427856198,5.2e-06,0.651,0.443,0.728395061728395,1,0,0,0
"No Te Enamores - Remix","7kXCcNRLEnblbTAppPraBp",289933,"2020-11-20",0.85,0.824,0.837,5,0.796888968353299,1,0.107,0.578199365381772,1.66e-05,0.271,0.58,0.283950617283951,1,0,0,0
"Copines","7IlRNXHjoOCgEAWN5qYksg",171720,"2018-11-02",0.79,0.701,0.787,8,0.820561416055784,0,0.0855,0.272444359904923,0,0.105,0.904,0.777777777777778,1,0,0,0
"Buss It","2SXhbucehn00OBVKhzxDyM",187000,"2020-05-15",0.67,0.956,0.502,9,0.747112462006079,1,0.213,0.0598285854693718,0,0.238,0.795,0.345679012345679,1,0,0,0
"Bad boy","46wEUZyujVrFSrdCnTKQmV",187844,"2018-03-09",0.74,0.796,0.496,9,0.669515465760772,0,0.0388,0.434908240702853,5.51e-06,0.0781,0.716,0.271604938271605,1,0,0,0
"Nathy Peluso: Bzrp Music Sessions, Vol. 36","716NhGYqD1jl2wI1Qkgq36",171215,"2020-11-27",0.79,0.65,0.655,1,0.828821741462542,0,0.405,0.252262511358597,0,0.0691,0.735,0.246913580246914,1,0,0,0
"BICHOTA","790FomKkXshlbRYZFtlgla",178946,"2020-10-23",0.85,0.863,0.666,1,0.812801716431253,0,0.152,0.213916999120576,0.000493,0.103,0.838,0.679012345679012,1,0,0,0
"Prrrum","00me4Ke1LsvMxt5kydlMyU",238475,"2010-01-01",0.7,0.832,0.731,1,0.789308063650992,1,0.228,0.0999904640765619,0,0.344,0.712,0.222222222222222,1,0,0,0
"Candela","6HqgxkTt9KGyt27zYrwVan",262400,"2020-04-20",0.68,0.746,0.851,1,0.827677453960307,0,0.101,0.161444192900127,0,0.286,0.838,0.716049382716049,1,0,0,0
"Hecha Pa' Mi","2NfSBtmWe7oPw1EmetJVso",186133,"2020-07-31",0.89,0.725,0.756,4,0.782227784730914,1,0.0572,0.365280863218026,0.000685,0.103,0.828,0.283950617283951,1,0,0,0
"Perra","0BHo5QBLAjH32hoe4xHGYq",170400,"2018-03-04",0.57,0.926,0.733,7,0.781298051135348,1,0.332,0.0454994730014798,0.00011,0.0435,0.571,0.283950617283951,1,0,0,0
"Good Looking","33ScadVnbm2X8kkUqOkC6Z",258613,"2010-01-01",0.63,0.629,0.88,1,0.72208117289469,1,0.156,0.00885932696562375,0,0.814,0.757,0.240740740740741,1,0,0,0
"2 Phút Hon - KAIZ Remix","4en2ObzSYlIYbCGknXjgG9",183832,"2020-12-18",0.7,0.845,0.733,9,0.797675666011085,1,0.0566,0.026730353853396,0.0109,0.063,0.28,0.45679012345679,1,0,0,0
"A Pimp Named Slickback","6kncomCdQQz8jvnf7djNZI",250775,"2019-09-06",0.61,0.679,0.852,10,0.829358126229215,0,0.208,0.259326158349811,0.422,0.237,0.766,0.530864197530864,1,0,0,0
"Imitadora (Slowed + Reverb)","39bksdYL6FJ0AB9BKI0SiM",188917,"2020-09-21",0.06,0.572,0.608,7,0.592276059359914,0,0.0369,0.354180846517546,0.644,0.148,0.411,0.358024691358025,1,0,0,0
"Rechazame","3MHaV05u0io8fQbZ2XPtlC",223200,"2010-01-01",0.71,0.73,0.867,7,0.891900590023243,1,0.0325,0.0755704273355066,6.81e-06,0.0712,0.929,0.469135802469136,1,0,0,0
"La Banda - F. Physical Club Mix","1BQDxj2la520DTeUkjBfIA",434285,"2011-01-01",0.25,0.878,0.763,1,0.690255676738781,1,0.0679,0.0345003655437318,0.88,0.116,0.508,0.444444444444444,1,0,0,0
"Little Dark Age","0SwO7SWeDHJijQ3XNS7xEE",299960,"2018-02-09",0.8,0.705,0.712,6,0.741355265510459,1,0.0385,0.0102821472881398,0.000855,0.1,0.62,0.271604938271605,1,0,0,0
"Potential Breakup Song","5wugb0kaq0J6nyQ5Xgd17i",219773,"2007-01-01",0.71,0.572,0.89,6,0.813481137135705,0,0.039,0.000816860319912572,0.00937,0.564,0.765,0.641975308641975,1,0,0,0
"Si Me Tomo Una Cerveza","48R2gYdPKtfnfKAzhSVPUx",182198,"2020-11-07",0.78,0.72,0.613,1,0.714786340067942,0,0.0572,0.186671503583035,0,0.155,0.857,0.191358024691358,1,0,0,0
"El Aguacate Es Potasio (La Sicopata)","2EBXb10GiPDopN4arIbqts",82151,"2020-10-22",0.02,0.854,0.795,8,0.681029858752011,0,0.224,0.128144142798688,0.0072,0.077,0.742,0.407407407407407,1,0,0,0
"El Pepe","2C77lyDSeBVWnUBpp18Lyn",73181,"2020-10-20",0.42,0.776,0.827,9,0.715680314679063,0,0.046,0.0100096923327644,0.00485,0.0709,0.937,0.481481481481481,1,0,0,0
"Relación - Remix","77ziqFxp5gaInVrF2lj4ht",247308,"2020-09-04",0.83,0.793,0.771,5,0.839299123904881,1,0.0959,0.0339958193300736,1.51e-06,0.284,0.835,0.728395061728395,1,0,0,0
"Parce (feat. Justin Quiles)","1r4hJ1h58CWwUQe3MxPuau",248345,"2020-08-21",0.82,0.691,0.739,5,0.850992311818344,0,0.229,0.425826408857006,3.95e-06,0.11,0.884,0.185185185185185,1,0,0,0
"La Tóxica","329e4yvIujISKGKz1BZZbO",180520,"2020-07-24",0.81,0.659,0.701,9,0.81462542463794,1,0.164,0.0889913566188138,0,0.0866,0.623,0.234567901234568,1,0,0,0
"Entre Tú y Yo","1tMWkquIkQtVD6vaZlDbSQ",224000,"2020-02-13",0.16,0.854,0.669,9,0.775326300733059,0,0.0617,0.290608023596617,0,0.221,0.484,0.407407407407407,1,0,0,0
"Se Acabó la Cuarentena","4IMAo2UQchVFyPH24PAjUs",166971,"2020-08-06",0.7,0.886,0.605,6,0.807330591811192,1,0.109,0.00127095191220492,0.0167,0.0767,0.646,0.419753086419753,1,0,0,0
"Arabe (feat. Many Malon & Jose Victoria)","0R4YpXgtQs80wg9EA2Z3pg",223653,"2017-02-17",0.54,0.928,0.533,1,0.6689790809941,1,0.217,0.287580746314668,2.24e-06,0.0473,0.249,0.45679012345679,1,0,0,0
"Anoche Comi Pescao","3v5HBVyjlmrJu6JNCpAXqR",122668,"2020-10-13",0.44,0.856,0.94,10,0.836760236009297,0,0.0999,0.108971386679677,0.0256,0.0844,0.798,0.283950617283951,1,0,0,0
"Vamonos","29b16XDtyMXDrfo2hZ69wf",140248,"2020-08-23",0.36,0.853,0.844,10,0.854425174325049,0,0.0933,0.0556913065173748,0,0.676,0.622,0.364197530864198,1,0,0,0
"Te Vi","4bw2Am3p9ji3mYsXNXtQcd",231848,"2018-12-14",0.77,0.877,0.777,1,0.809654925800107,1,0.117,0.0449949267878217,3.46e-05,0.0863,0.706,0.296296296296296,1,0,0,0
"Se Te Nota (with Guaynaa)","6i3DxIlAqnDkwELLw4aVrx",155825,"2020-09-02",0.8,0.905,0.686,0,0.848775254782764,1,0.0664,0.0915140876871047,0,0.266,0.963,0.302469135802469,1,0,0,0
"Super Freak","0FrpdcVlJQqibaz5HfBUrL",205466,"1981-04-07",0.73,0.838,0.794,9,0.666654747005185,0,0.0531,0.221989738539107,0,0.0575,0.962,0.481481481481481,1,0,0,0
"Feel Me","2kqUKsTuEj1lPbm6BSn1AU",300266,"2019-10-11",0.69,0.769,0.747,11,0.798426604684427,0,0.127,0.121080495807473,7.48e-06,0.0417,0.807,0.166666666666667,1,0,0,0
"Vida de Rico","28gNT5KBp7IjEOQoevXf9N",187426,"2020-09-21",0.81,0.824,0.457,6,0.767387806186304,1,0.0543,0.168507839891341,0,0.041,0.95,0.209876543209877,1,0,0,0
"Pegao / Me Miro y La Mire (TikTok Hit)","1UjxAZqzphB1tsMb1aWBj0",216666,"2020-05-20",0.67,0.945,0.521,10,0.781691399964241,0,0.271,0.105944109397728,0.0557,0.0568,0.861,0.407407407407407,1,0,0,0
"Trap Pea","2oQX8QiMXOyuqbcZEFsZfm",228461,"2020-08-20",0.63,0.969,0.889,4,0.889969604863222,1,0.202,0.00836487167623875,0.00214,0.134,0.626,0.388888888888889,1,0,0,0
"La Jeepeta - Remix","5hdhHgpxyniooUiQVaPxQ0",345240,"2020-04-24",0.78,0.815,0.715,4,0.795208296084391,0,0.207,0.302717132724413,4.83e-06,0.091,0.786,0.753086419753086,1,0,0,0
"4K","2oQX8QiMXOyuqbcZEFsZfm",201500,"2020-03-12",0.72,0.925,0.9,3,0.80554264258895,0,0.144,0.360235401081444,0.00595,0.124,0.804,0.407407407407407,1,0,0,0
"Que Me Deje Coja Si No Next","59WHbFutFDJyaUAcwYd1kh",96663,"2020-09-02",0.03,0.576,0.762,9,0.770463078848561,0,0.252,0.389499081473618,9.78e-05,0.0578,0.756,0.753086419753086,1,0,0,0
"Toco Toco To","0ojgcvasAUtJXXV8ddYQNt",182125,"2018-09-22",0.32,0.876,0.898,8,0.85088503486501,0,0.06,0.0832395297831107,0.041,0.131,0.962,0.382716049382716,1,0,0,0
"Flexin'","1vqR17Iv8VFdzure1TAXEq",179383,"2020-06-11",0.69,0.84,0.488,10,0.741355265510459,1,0.0684,0.192726058146933,0,0.103,0.85,0.271604938271605,1,0,0,0
"Ay Mi Pendejo","1hUvMU3Sw9PKvnwftPtx8S",100884,"2020-03-08",0.5,0.881,0.921,11,0.829501162166994,1,0.0732,0.0957522758818333,0.871,0.263,0.951,0.481481481481481,1,0,0,0
"Omae Wa Mou - Tiny Little Adiantum Remix","1IAIRAvJCUc01U0doDVKN9",113580,"2020-02-21",0,0.739,0.641,0,0.518934382263544,1,0.0538,0.269417082622974,0.803,0.103,0.713,0.240740740740741,1,0,0,0
"Trap Anthem","3iNL7rw7fpmysjZvhB8vi7",133017,"2020-02-25",0.73,0.818,0.82,6,0.763704630788485,0,0.175,0.106953201825045,0,0.108,0.737,0.654320987654321,1,0,0,0
"JoJo Pose","3ivDFy7UfjLbyIGzepJ5hJ",105384,"2020-01-13",0,0.787,0.525,1,0.631432147327016,1,0.146,0.0480222040697707,0,0.601,0.366,0.493827160493827,1,0,0,0
"unravel","3B9O5mYYw89fFXkwKh7jCS",238360,"2014-08-27",0.17,0.508,0.889,7,0.862971571607366,0,0.0862,0.0499394796816717,0,0.0984,0.332,0.5,1,0,0,0
"Sasuke","4O15NlyKLIASxsJ0PrXPfz",251336,"2020-04-24",0.57,0.859,0.477,1,0.742785624888253,1,0.428,0.0041670471786028,0,0.0819,0.153,0.567901234567901,1,0,0,0
"Scary Garry","3Tv1UzQAvn0v0hKTxisXnR",99748,"2021-01-04",0.72,0.812,0.974,8,0.878276416949759,1,0.227,0.701308641514365,0.512,0.582,0.064,0.617283950617284,1,0,0,0
"Sundress","3iNL7rw7fpmysjZvhB8vi7",156143,"2021-03-26",0.63,0.87,0.645,0,0.68138744859646,1,0.274,0.240153402230801,1.26e-05,0.293,0.739,0.425925925925926,1,0,0,0
"<U+30DD><U+30E9><U+30EA><U+30B9>","1CWmF1EcrKoWIbZt9Ivfg2",224360,"2019-11-16",0.14,0.517,0.939,8,0.870445199356338,1,0.0938,0.00222958971815544,0.00237,0.0814,0.564,0.253086419753086,1,0,0,0
"DEPARTURE","6qCI616skih6JquKXZpfr8",129436,"2020-09-18",0.48,0.749,0.908,10,0.81476846057572,1,0.241,0.157407823190861,0,0.0547,0.69,0.765432098765432,1,0,0,0
"FLY HIGH!!","0Oazwl71qoHvXnbSxv0wOT",244493,"2016-11-29",0.67,0.468,0.961,11,0.910209190059002,1,0.0727,0.0134103338128204,0,0.331,0.354,0.253086419753086,1,0,0,0
"Hatchback","46HzS7yz0c9udVwtbHk1sx",149145,"2019-09-23",0,0.734,0.693,2,0.738816377614876,0,0.056,0.0234003488432521,0,0.225,0.332,0.148148148148148,1,0,0,0
"Gurenge (From ""Demon Slayer: Kimetsu no Yaiba"")","7i3eGEz3HNFnPOCdc7mqoq",89783,"2019-05-10",0.68,0.656,0.654,7,0.710066154121223,1,0.0346,0.027840355523444,0,0.109,0.612,0.5,1,0,0,0
"TOO COLD - Future Funk Mix","6qCI616skih6JquKXZpfr8",176005,"2021-05-07",0.47,0.548,0.785,1,0.746111210441623,1,0.238,0.00344050063093504,0,0.119,0.537,0.407407407407407,1,0,0,0
"Anime Thighs","3iNL7rw7fpmysjZvhB8vi7",155000,"2019-10-06",0.71,0.83,0.299,7,0.349544072948328,1,0.476,0.170526024745974,0,0.0663,0.533,0.240740740740741,1,0,0,0
"Tokyo Ghoul","1mmlWsyPJvvxMdabcGJjRn",211586,"2019-01-28",0.34,0.554,0.319,11,0.289612015018773,0,0.372,0.133189604935269,3.49e-05,0.198,0.654,0.12962962962963,1,0,0,0
"Sailor Moon","4EPyKMgsR7JDuW9tL0AYZP",148606,"2017-10-16",0.56,0.7,0.377,9,0.42259967816914,1,0.342,0.0967613683091496,0,0.133,0.181,0.469135802469136,1,0,0,0
"NEVER MET!","3ReVTyprRfKmKquryr9UeA",147000,"2020-05-01",0.01,0.678,0.722,6,0.841623457893796,1,0.117,0.217953368829841,0,0.166,0.944,0.654320987654321,1,0,0,0
"Departure!","2R1ubdXY4sUiDqsCtoAVUE",257533,"2013-09-18",0.67,0.36,0.93,5,0.791703915608797,0,0.0515,0.00770896159848313,0,0.0723,0.483,0.654320987654321,1,0,0,0
"butterfly","5lC7N2Mm9i92KSfW4opawO",150724,"2021-05-14",0.57,0.752,0.723,2,0.728982656892544,1,0.0704,0.04489401754509,1.02e-05,0.487,0.498,0.308641975308642,1,0,0,0
"Ghost Boy","6aJRwrwfOffz7RMh2Cfm8e",207612,"2021-01-15",0.61,0.792,0.634,4,0.726694081888074,0,0.0348,0.247217049222015,7.11e-06,0.136,0.322,0.283950617283951,1,0,0,0
"Don't Look Down","6sxcddx1xFwv0MblwbXNVq",165937,"2021-05-07",0.44,0.472,0.908,10,0.851028070802789,1,0.0751,0.0219876194450093,3.15e-06,0.172,0.221,0.45679012345679,1,0,0,0
"Flamingo","6OqhFYFJDnBBHas02HopPT",197528,"2014-09-23",0.62,0.788,0.49,8,0.736670838548185,1,0.511,0.315835334279526,0,0.0968,0.79,0.765432098765432,1,0,0,0
"T-Shirt","4UT0p3ljEiD472lZp44KLH",102217,"2021-05-28",0.28,0.792,0.445,8,0.719256213123547,1,0.322,0.0011397698966538,0,0.0897,0.266,0.246913580246914,1,0,0,0
"Jump","59XQUEHhy5830QsAsmhe2M",163582,"2021-04-02",0.52,0.547,0.577,11,0.711603790452351,0,0.0528,0.113007756388943,0.000863,0.355,0.291,0.493827160493827,1,0,0,0
